"","TIV","TGMV","TWMV","TCV","LVV","HCV","AV","id","scanner","segmentation","SITE"
"651",1.561463,7.217344,5.586169,5.843738,10.376864,8.30406,3.376794,"ID_83","SKYRA","recon7","SKYRA_recon7"
"652",1.222962,6.024774,3.990988,4.924322,10.05434,6.858391,2.498918,"ID_121","SKYRA","recon7","SKYRA_recon7"
"653",1.496676,6.803323,4.658334,5.383936,10.128714,8.22563,3.2707,"ID_53","SKYRA","recon7","SKYRA_recon7"
"654",1.052695,5.979483,3.928371,4.913508,10.0388,6.784781,2.455542,"ID_121","VERIO","recon7","VERIO_recon7"
"655",1.463405,6.461102,4.532715,5.001853,10.12242,7.462171,2.804225,"ID_92","VERIO","recon7","VERIO_recon7"
"656",1.445375,6.567101,4.234253,5.274579,10.901977,7.313574,2.886758,"ID_113","VERIO","recon7","VERIO_recon7"
"657",1.571349,6.814468,5.161856,5.494257,9.726889,8.042078,3.310714,"ID_46","VERIO","recon7","VERIO_recon7"
"658",1.560661,7.38532,4.729511,5.878481,9.949121,8.991593,4.064184,"ID_3","VERIO","recon7","VERIO_recon7"
"659",1.572904,7.008247,5.123336,5.621383,9.690368,7.983364,3.367516,"ID_39","VERIO","recon7","VERIO_recon7"
"660",1.735343,7.926433,5.453015,6.428517,10.420155,8.69477,4.080083,"ID_23","VERIO","recon7","VERIO_recon7"
"661",1.407656,6.399597,4.080491,5.143885,10.483688,7.823816,2.911754,"ID_16","VERIO","recon7","VERIO_recon7"
"662",1.492563,6.771195,4.4199,5.406649,10.098344,8.920228,3.468792,"ID_42","SKYRA","recon7","SKYRA_recon7"
"663",1.469351,6.680364,4.752155,5.436152,10.44334,7.835052,3.043952,"ID_56","VERIO","recon7","VERIO_recon7"
"664",1.468467,6.610741,4.536418,5.317697,10.238985,8.634572,3.0401,"ID_21","SKYRA","recon7","SKYRA_recon7"
"665",1.578109,7.457842,4.720685,6.093536,10.074457,9.276601,3.672987,"ID_120","VERIO","recon7","VERIO_recon7"
"666",1.41094,6.343612,4.430622,5.184848,10.305495,7.11339,2.860231,"ID_89","VERIO","recon7","VERIO_recon7"
"667",1.553448,7.502778,4.795129,6.047824,10.004543,9.117894,3.208115,"ID_10","VERIO","recon7","VERIO_recon7"
"668",1.758705,7.339468,5.55996,5.750849,10.657837,8.844878,3.61291,"ID_104","SKYRA","recon7","SKYRA_recon7"
"669",1.602607,7.138618,4.815118,5.731019,10.701253,8.061073,3.303831,"ID_98","VERIO","recon7","VERIO_recon7"
"670",1.496071,6.770335,4.560231,5.528508,9.913992,7.825339,3.076713,"ID_86","VERIO","recon7","VERIO_recon7"
"671",1.48723,6.529059,4.447343,5.35845,10.228339,7.776954,2.998342,"ID_15","SKYRA","recon7","SKYRA_recon7"
"672",1.847657,8.801068,5.973098,6.998599,10.469981,9.11516,3.635741,"ID_36","VERIO","recon7","VERIO_recon7"
"673",1.487066,6.818095,4.667394,5.408111,9.94016,8.263865,3.065021,"ID_81","VERIO","recon7","VERIO_recon7"
"674",1.597125,7.259337,4.948293,5.812761,10.030591,8.67782,3.339577,"ID_116","VERIO","recon7","VERIO_recon7"
"675",1.574215,7.502401,4.877888,6.149366,10.022098,7.735071,3.382506,"ID_66","SKYRA","recon7","SKYRA_recon7"
"676",1.491885,6.607194,4.493745,5.426079,10.229587,7.809567,3.014232,"ID_34","VERIO","recon7","VERIO_recon7"
"677",1.291466,6.40073,4.363274,5.330993,9.830366,7.142025,2.960407,"ID_59","VERIO","recon7","VERIO_recon7"
"678",1.772339,7.861487,5.458297,6.318264,10.893003,7.587142,3.352808,"ID_51","SKYRA","recon7","SKYRA_recon7"
"679",1.366057,6.860334,4.532484,5.475732,10.198009,8.679657,3.119485,"ID_5","VERIO","recon7","VERIO_recon7"
"680",1.525517,6.201804,3.992457,5.076575,11.457374,7.090372,3.263065,"ID_31","VERIO","recon7","VERIO_recon7"
"681",1.633147,7.371695,5.448162,6.069016,10.285257,7.802551,2.930904,"ID_68","SKYRA","recon7","SKYRA_recon7"
"682",1.774187,7.937935,5.426583,6.389445,10.886515,7.57668,3.304371,"ID_51","VERIO","recon7","VERIO_recon7"
"683",1.370817,6.037152,4.080657,4.799669,10.747238,7.449617,3.335388,"ID_50","VERIO","recon7","VERIO_recon7"
"684",1.534333,6.201179,4.044217,5.090249,11.470933,7.130953,3.223338,"ID_31","SKYRA","recon7","SKYRA_recon7"
"685",1.383741,6.562609,4.22763,5.327195,9.843784,7.236996,2.994325,"ID_57","SKYRA","recon7","SKYRA_recon7"
"686",1.391782,6.363805,4.545255,5.040162,9.976083,7.811318,3.420448,"ID_49","VERIO","recon7","VERIO_recon7"
"687",1.784151,7.938416,5.555708,6.438877,10.732851,8.115141,3.410817,"ID_58","SKYRA","recon7","SKYRA_recon7"
"688",1.443458,6.728468,4.552959,5.344533,10.201449,8.528268,3.23456,"ID_5","SKYRA","recon7","SKYRA_recon7"
"689",1.569977,7.307497,5.591489,5.944424,10.379973,7.877521,3.237595,"ID_83","VERIO","recon7","VERIO_recon7"
"690",1.479539,6.587511,4.537855,5.426892,10.273673,7.682403,2.818321,"ID_34","SKYRA","recon7","SKYRA_recon7"
"691",1.510721,6.681817,5.00437,5.324498,10.091259,7.958361,2.986268,"ID_9","VERIO","recon7","VERIO_recon7"
"692",1.377683,6.340865,4.111018,5.108528,10.427602,7.48879,2.714842,"ID_72","SKYRA","recon7","SKYRA_recon7"
"693",1.911428,8.983635,5.735837,7.306639,10.692497,8.818901,3.656321,"ID_45","SKYRA","recon7","SKYRA_recon7"
"694",1.394658,6.404471,4.041282,5.143732,10.153632,8.30013,3.27606,"ID_69","SKYRA","recon7","SKYRA_recon7"
"695",1.788283,7.362746,6.136636,6.052624,10.310623,8.577152,3.692341,"ID_44","SKYRA","recon7","SKYRA_recon7"
"696",1.320144,5.386743,3.979847,4.230773,11.1506,6.670297,2.73516,"ID_96","SKYRA","recon7","SKYRA_recon7"
"697",1.558304,7.376447,4.84319,5.854014,10.35589,7.566667,2.609218,"ID_91","VERIO","recon7","VERIO_recon7"
"698",1.560825,7.007429,4.996521,5.680557,9.994071,8.517861,3.198495,"ID_114","VERIO","recon7","VERIO_recon7"
"699",1.306825,5.923631,3.893699,4.778643,10.232271,6.985841,3.082785,"ID_7","VERIO","recon7","VERIO_recon7"
"700",1.401884,6.627366,4.469391,5.176009,10.0516,8.003152,2.976785,"ID_13","VERIO","recon7","VERIO_recon7"
"701",1.548544,7.422145,5.114577,5.926868,10.079036,8.907495,3.59799,"ID_99","VERIO","recon7","VERIO_recon7"
"702",1.68282,7.159464,5.357487,5.908183,10.463242,8.650381,3.002733,"ID_4","VERIO","recon7","VERIO_recon7"
"703",1.618107,7.872013,5.154118,6.39233,9.865647,9.17795,3.730217,"ID_11","VERIO","recon7","VERIO_recon7"
"704",1.67941,8.197239,5.076981,6.744221,10.014494,9.504452,3.117628,"ID_76","SKYRA","recon7","SKYRA_recon7"
"705",1.233844,5.511801,3.678054,4.345788,10.132943,6.88476,2.314846,"ID_70","VERIO","recon7","VERIO_recon7"
"706",1.658762,7.457653,5.174717,5.842369,10.996277,8.176938,3.202024,"ID_29","SKYRA","recon7","SKYRA_recon7"
"707",1.666554,8.073923,5.277292,6.42813,9.733226,8.933647,3.441037,"ID_26","VERIO","recon7","VERIO_recon7"
"708",1.749685,7.436643,5.676607,5.842633,10.629939,9.040097,3.512466,"ID_104","VERIO","recon7","VERIO_recon7"
"709",1.470898,6.819295,4.633939,5.611965,9.92431,7.803624,3.062402,"ID_86","SKYRA","recon7","SKYRA_recon7"
"710",1.819961,8.420766,5.791705,7.051271,10.985589,8.337163,3.275107,"ID_35","VERIO","recon7","VERIO_recon7"
"711",1.515478,7.046579,4.960469,5.732165,9.916914,8.497666,3.374538,"ID_117","SKYRA","recon7","SKYRA_recon7"
"712",1.293863,5.774915,4.137629,4.575205,10.014563,7.357018,2.617268,"ID_12","SKYRA","cat","SKYRA_cat"
"713",1.28743,5.737592,4.134287,4.547232,10.000486,7.34728,2.627634,"ID_12","VERIO","cat","VERIO_cat"
"714",1.402347,5.693471,4.511812,4.82887,10.229573,7.503753,2.927102,"ID_64","SKYRA","cat","SKYRA_cat"
"715",1.398195,5.570932,4.479687,4.802527,10.274903,7.534163,2.81516,"ID_64","VERIO","cat","VERIO_cat"
"716",1.693414,7.59524,5.534108,6.209102,9.977673,8.947649,3.368956,"ID_20","SKYRA","cat","SKYRA_cat"
"717",1.697139,7.574898,5.540181,6.212752,9.958937,8.939826,3.462947,"ID_20","VERIO","cat","VERIO_cat"
"718",1.41931,6.365289,4.442246,5.100288,9.820475,8.976888,3.411082,"ID_63","SKYRA","cat","SKYRA_cat"
"719",1.418954,6.435451,4.443884,5.118401,9.817967,9.067412,3.511831,"ID_63","VERIO","cat","VERIO_cat"
"720",1.674307,7.622643,5.523485,6.076884,10.195765,8.886194,3.324415,"ID_87","SKYRA","cat","SKYRA_cat"
"721",1.68156,7.651334,5.574448,6.113665,10.19944,8.829698,3.435491,"ID_87","VERIO","cat","VERIO_cat"
"722",1.475207,6.387938,4.761649,5.362866,10.285558,8.212124,3.322612,"ID_118","SKYRA","cat","SKYRA_cat"
"723",1.470692,6.393381,4.758874,5.341012,10.246087,8.212177,3.329542,"ID_118","VERIO","cat","VERIO_cat"
"724",1.677398,7.41672,5.609683,6.019302,10.174189,8.797373,3.473693,"ID_115","SKYRA","cat","SKYRA_cat"
"725",1.685177,7.421399,5.623395,6.039446,10.16228,8.84926,3.479402,"ID_115","VERIO","cat","VERIO_cat"
"726",1.43622,6.514799,4.250454,5.34017,10.326888,8.089958,3.113844,"ID_79","SKYRA","cat","SKYRA_cat"
"727",1.42991,6.493453,4.200981,5.326114,10.347853,7.992959,3.072021,"ID_79","VERIO","cat","VERIO_cat"
"728",1.314276,5.890161,3.877414,4.766221,10.160303,7.092675,2.793629,"ID_7","SKYRA","cat","SKYRA_cat"
"729",1.305968,5.904796,3.819512,4.758893,10.162806,7.082621,2.817456,"ID_7","VERIO","cat","VERIO_cat"
"730",1.678428,7.318175,5.330202,6.000049,10.990243,8.480121,3.410123,"ID_29","SKYRA","cat","SKYRA_cat"
"731",1.684908,7.279965,5.285082,6.013458,11.010621,8.370355,3.383274,"ID_29","VERIO","cat","VERIO_cat"
"732",1.334597,6.300885,4.187025,4.855438,9.912915,7.043423,2.74212,"ID_80","SKYRA","cat","SKYRA_cat"
"733",1.324297,6.099136,4.246026,4.8051,9.956854,7.008941,2.796719,"ID_80","VERIO","cat","VERIO_cat"
"734",1.45676,6.698161,4.613885,5.251691,10.212199,8.253484,2.846279,"ID_5","SKYRA","cat","SKYRA_cat"
"735",1.465666,6.735973,4.601058,5.2885,10.215522,8.350869,3.143372,"ID_5","VERIO","cat","VERIO_cat"
"736",1.514906,6.62717,4.738872,5.402992,10.370505,8.034455,2.902174,"ID_103","SKYRA","cat","SKYRA_cat"
"737",1.51694,6.66744,4.750999,5.421186,10.386497,8.167083,3.051735,"ID_103","VERIO","cat","VERIO_cat"
"738",1.685666,7.223766,5.693594,5.988931,10.791008,8.967046,3.543384,"ID_43","SKYRA","cat","SKYRA_cat"
"739",1.680087,7.107202,5.685809,5.959175,10.810719,8.889206,3.443078,"ID_43","VERIO","cat","VERIO_cat"
"740",1.578211,7.030635,4.909416,5.803772,10.661096,8.256356,3.335088,"ID_71","SKYRA","cat","SKYRA_cat"
"741",1.579535,7.031046,4.900906,5.824352,10.672812,8.108038,3.247752,"ID_71","VERIO","cat","VERIO_cat"
"742",1.356664,6.296049,4.395961,4.93343,9.891603,7.15481,2.89566,"ID_59","SKYRA","cat","SKYRA_cat"
"743",1.367052,6.32946,4.448105,4.992322,9.902394,7.171754,2.916523,"ID_59","VERIO","cat","VERIO_cat"
"744",1.400415,6.594082,4.625166,5.074429,9.797377,7.810471,3.023913,"ID_22","SKYRA","cat","SKYRA_cat"
"745",1.390661,6.48757,4.632167,5.036066,9.799616,7.652436,3.052793,"ID_22","VERIO","cat","VERIO_cat"
"746",1.503453,6.992678,4.604823,5.558064,10.252577,7.660678,3.098393,"ID_67","SKYRA","cat","SKYRA_cat"
"747",1.507918,7.04448,4.623492,5.579566,10.234305,7.642426,3.044741,"ID_67","VERIO","cat","VERIO_cat"
"748",1.562098,7.066061,4.940806,5.724204,10.36456,8.181951,3.332258,"ID_93","SKYRA","cat","SKYRA_cat"
"749",1.553632,7.038937,4.926271,5.708592,10.352307,8.244323,3.339115,"ID_93","VERIO","cat","VERIO_cat"
"750",1.430874,6.401635,4.091109,5.137321,10.543777,7.831287,2.873055,"ID_16","SKYRA","cat","SKYRA_cat"
"751",1.414125,6.388676,4.0564,5.075036,10.507069,7.707415,2.923698,"ID_16","VERIO","cat","VERIO_cat"
"752",1.630802,7.695058,5.093337,6.119294,9.77845,8.574756,3.464623,"ID_28","SKYRA","cat","SKYRA_cat"
"753",1.620696,7.588237,5.121919,6.063444,9.786665,8.629402,3.543856,"ID_28","VERIO","cat","VERIO_cat"
"754",1.333452,6.174746,4.194298,4.942898,9.848238,7.264445,2.738432,"ID_82","SKYRA","cat","SKYRA_cat"
"755",1.334738,6.107574,4.137731,4.958154,9.857933,7.252021,2.754666,"ID_82","VERIO","cat","VERIO_cat"
"756",1.53168,6.782087,5.082839,5.457815,9.855561,8.17758,3.414036,"ID_46","SKYRA","cat","SKYRA_cat"
"757",1.526119,6.963499,5.164552,5.476326,9.790651,8.300311,3.441472,"ID_46","VERIO","cat","VERIO_cat"
"758",1.441768,6.93622,4.299326,5.408497,10.122467,8.657173,3.311142,"ID_42","SKYRA","cat","SKYRA_cat"
"759",1.44047,6.919469,4.267337,5.405227,10.147498,8.559003,3.334056,"ID_42","VERIO","cat","VERIO_cat"
"760",1.434774,6.639134,4.421938,5.317826,10.182146,8.205053,3.093103,"ID_32","SKYRA","cat","SKYRA_cat"
"761",1.436161,6.662792,4.406941,5.335894,10.196026,8.175986,3.077068,"ID_32","VERIO","cat","VERIO_cat"
"762",1.492692,6.439874,4.623895,5.296765,10.253139,8.232048,3.169632,"ID_21","SKYRA","cat","SKYRA_cat"
"763",1.488477,6.410096,4.622826,5.266812,10.259437,8.237595,3.174559,"ID_21","VERIO","cat","VERIO_cat"
"764",1.445261,6.62349,4.322151,5.451628,10.070276,7.938999,3.115341,"ID_73","SKYRA","cat","SKYRA_cat"
"765",1.448649,6.631652,4.357166,5.486735,10.048523,7.920067,3.213336,"ID_73","VERIO","cat","VERIO_cat"
"766",1.629166,7.547375,4.967518,6.031924,10.706793,9.40778,3.530112,"ID_40","SKYRA","cat","SKYRA_cat"
"767",1.626187,7.516587,5.001794,6.022405,10.690443,9.349653,3.48736,"ID_40","VERIO","cat","VERIO_cat"
"768",1.456427,6.498928,4.6609,5.29232,10.037815,8.067496,3.089826,"ID_48","SKYRA","cat","SKYRA_cat"
"769",1.456782,6.385559,4.646637,5.290851,10.069043,8.225374,3.027206,"ID_48","VERIO","cat","VERIO_cat"
"770",1.539265,6.856237,4.932861,5.541823,10.068157,8.433279,3.256891,"ID_114","SKYRA","cat","SKYRA_cat"
"771",1.547257,6.872247,4.983479,5.569858,10.044449,8.408181,3.292852,"ID_114","VERIO","cat","VERIO_cat"
"772",1.756038,7.129165,5.562092,6.307945,10.702823,9.016482,3.483505,"ID_104","SKYRA","cat","SKYRA_cat"
"773",1.767914,7.192164,5.636927,6.328769,10.676193,9.069731,3.492059,"ID_104","VERIO","cat","VERIO_cat"
"774",1.459122,6.852434,4.614321,5.383117,9.971839,7.948085,3.156225,"ID_86","SKYRA","cat","SKYRA_cat"
"775",1.455062,6.789918,4.593972,5.349836,9.954876,7.786722,3.086138,"ID_86","VERIO","cat","VERIO_cat"
"776",1.880519,8.759244,5.85244,7.175042,10.995449,8.840265,3.449242,"ID_35","SKYRA","cat","SKYRA_cat"
"777",1.86738,8.555132,5.7069,7.084724,10.988312,8.672826,3.58502,"ID_35","VERIO","cat","VERIO_cat"
"778",1.399753,6.139029,4.982982,4.980817,10.149759,7.378956,3.114517,"ID_37","SKYRA","cat","SKYRA_cat"
"779",1.400427,6.112758,4.999908,4.976185,10.186845,7.328039,3.111379,"ID_37","VERIO","cat","VERIO_cat"
"780",1.470377,6.380322,4.355891,5.173925,10.834637,7.644541,3.137724,"ID_113","SKYRA","cat","SKYRA_cat"
"781",1.47887,6.4323,4.325777,5.228273,10.849862,7.736217,3.089996,"ID_113","VERIO","cat","VERIO_cat"
"782",1.430378,6.412508,4.331746,5.198327,10.276946,7.27735,2.944242,"ID_89","VERIO","cat","VERIO_cat"
"783",1.481535,6.801459,4.622131,5.391638,9.924075,8.191309,3.112893,"ID_77","SKYRA","cat","SKYRA_cat"
"784",1.4649,6.694405,4.599446,5.325647,9.928203,8.055328,3.000356,"ID_77","VERIO","cat","VERIO_cat"
"785",1.534338,7.401899,4.697705,5.643531,10.121767,8.338867,3.224799,"ID_17","SKYRA","cat","SKYRA_cat"
"786",1.538401,7.519093,4.738425,5.661057,10.094324,8.378611,3.257379,"ID_17","VERIO","cat","VERIO_cat"
"787",1.823643,7.431052,6.10881,6.701115,10.358919,8.770403,3.469721,"ID_44","SKYRA","cat","SKYRA_cat"
"788",1.82128,7.784388,6.069924,6.733204,10.232862,8.806177,3.55012,"ID_44","VERIO","cat","VERIO_cat"
"789",1.609257,7.035377,5.279033,5.918395,10.34892,8.433366,3.20841,"ID_18","VERIO","cat","VERIO_cat"
"790",1.467301,6.610227,4.662363,5.457758,10.271487,8.106475,3.005434,"ID_107","VERIO","cat","VERIO_cat"
"791",1.46371,6.979036,4.784854,5.34908,9.960014,7.957519,3.088536,"ID_81","SKYRA","cat","SKYRA_cat"
"792",1.449352,6.855079,4.71171,5.286565,9.973095,7.993197,3.042205,"ID_81","VERIO","cat","VERIO_cat"
"793",1.388642,6.415694,4.09433,4.986975,10.161763,7.984249,3.184528,"ID_69","SKYRA","cat","SKYRA_cat"
"794",1.395303,6.352977,4.083369,5.032234,10.221491,7.85371,3.17301,"ID_69","VERIO","cat","VERIO_cat"
"795",1.594213,7.522518,4.800341,5.925132,10.055361,9.035828,3.568894,"ID_10","SKYRA","cat","SKYRA_cat"
"796",1.59958,7.494667,4.800659,5.953756,10.046348,9.115474,3.63367,"ID_10","VERIO","cat","VERIO_cat"
"797",1.339276,6.46214,4.362241,4.938244,9.641845,7.119223,2.751966,"ID_47","SKYRA","cat","SKYRA_cat"
"798",1.339025,6.743298,4.375466,4.931569,9.56739,7.155983,2.884933,"ID_47","VERIO","cat","VERIO_cat"
"799",1.689764,8.207156,5.301899,6.354801,10.074924,9.052181,3.815305,"ID_109","SKYRA","cat","SKYRA_cat"
"800",1.693576,8.146924,5.262577,6.350462,10.095776,8.950051,3.737492,"ID_109","VERIO","cat","VERIO_cat"
"801",1.383194,6.295059,4.607657,4.916133,10.02492,7.799094,3.234217,"ID_49","SKYRA","cat","SKYRA_cat"
"802",1.381302,6.308504,4.606006,4.908863,9.997005,7.674209,3.249707,"ID_49","VERIO","cat","VERIO_cat"
"803",1.710994,7.460176,5.520048,6.148492,10.410453,8.07939,3.373079,"ID_83","SKYRA","cat","SKYRA_cat"
"804",1.713047,7.489,5.52586,6.170207,10.413948,8.195999,3.175319,"ID_83","VERIO","cat","VERIO_cat"
"805",1.559537,7.021485,4.751279,5.690524,10.195494,8.063426,3.068393,"ID_61","SKYRA","cat","SKYRA_cat"
"806",1.567365,7.174689,4.821687,5.707908,10.145515,8.201298,3.108721,"ID_61","VERIO","cat","VERIO_cat"
"807",1.728764,7.2546,5.092246,6.163472,10.864038,8.662956,3.142259,"ID_105","SKYRA","cat","SKYRA_cat"
"808",1.732507,7.359868,5.104058,6.181823,10.861635,8.58418,3.323128,"ID_105","VERIO","cat","VERIO_cat"
"809",1.409255,6.654598,4.423134,5.094748,9.808722,7.333388,2.903925,"ID_38","SKYRA","cat","SKYRA_cat"
"810",1.420653,6.665141,4.394117,5.124907,9.815211,7.25664,2.892794,"ID_38","VERIO","cat","VERIO_cat"
"811",1.61896,7.439213,5.113533,5.962109,10.271708,8.136468,2.865644,"ID_1","SKYRA","cat","SKYRA_cat"
"812",1.632919,7.461796,5.108172,6.005481,10.28196,7.968964,2.924876,"ID_1","VERIO","cat","VERIO_cat"
"813",1.566782,7.320861,4.937326,5.729122,10.076863,8.578717,3.450455,"ID_116","SKYRA","cat","SKYRA_cat"
"814",1.570188,7.278417,4.978458,5.737806,10.091071,8.700776,3.4052,"ID_116","VERIO","cat","VERIO_cat"
"815",1.503341,7.038823,5.061856,5.515515,9.775569,8.413163,3.069882,"ID_88","SKYRA","cat","SKYRA_cat"
"816",1.503986,7.038843,5.044598,5.541758,9.796288,8.542505,3.066911,"ID_88","VERIO","cat","VERIO_cat"
"817",1.244655,5.789543,3.749419,4.507538,9.939057,7.134217,2.7092,"ID_41","SKYRA","cat","SKYRA_cat"
"818",1.253911,5.892174,3.790491,4.541033,9.930641,7.112338,2.745463,"ID_41","VERIO","cat","VERIO_cat"
"819",1.48252,6.631213,4.728417,5.434638,10.399426,7.900531,3.012942,"ID_56","SKYRA","cat","SKYRA_cat"
"820",1.483479,6.648883,4.768295,5.44551,10.429031,7.909565,3.138736,"ID_56","VERIO","cat","VERIO_cat"
"821",1.459359,6.556292,4.898753,5.205984,9.967019,7.63526,2.966234,"ID_24","SKYRA","cat","SKYRA_cat"
"822",1.483,6.522393,4.859943,5.252449,9.971631,7.538161,2.942345,"ID_24","VERIO","cat","VERIO_cat"
"823",1.948859,8.727753,5.966398,7.188756,10.534155,9.489043,3.918164,"ID_36","SKYRA","cat","SKYRA_cat"
"824",1.951148,8.891739,5.98205,7.212589,10.486275,9.445107,3.959608,"ID_36","VERIO","cat","VERIO_cat"
"825",1.710423,7.913036,5.488935,6.333625,10.005488,8.720954,3.380721,"ID_26","SKYRA","cat","SKYRA_cat"
"826",1.69492,8.14769,5.287951,6.29535,9.869356,8.83342,3.428465,"ID_26","VERIO","cat","VERIO_cat"
"827",1.594138,7.169453,5.267555,5.882779,10.407639,8.388701,3.131766,"ID_4","SKYRA","cat","SKYRA_cat"
"828",1.600767,7.156244,5.243166,5.917014,10.454602,8.397182,3.204432,"ID_4","VERIO","cat","VERIO_cat"
"829",1.569332,6.839742,5.3504,5.660743,10.023392,8.941441,3.502673,"ID_85","SKYRA","cat","SKYRA_cat"
"830",1.570329,6.815692,5.349435,5.666872,10.021903,8.940671,3.412089,"ID_85","VERIO","cat","VERIO_cat"
"831",1.568002,7.071001,4.728649,5.860676,10.729912,8.024995,3.337395,"ID_98","SKYRA","cat","SKYRA_cat"
"832",1.604803,7.192833,4.690673,5.920304,10.707049,8.170486,3.349763,"ID_98","VERIO","cat","VERIO_cat"
"833",1.667088,6.940549,5.410919,5.959506,10.686109,8.881901,3.399703,"ID_84","SKYRA","cat","SKYRA_cat"
"834",1.657733,7.055252,5.442021,5.927168,10.587163,8.869331,3.51375,"ID_84","VERIO","cat","VERIO_cat"
"835",1.67131,7.357986,5.657341,6.073529,10.869673,8.752574,3.538401,"ID_52","VERIO","cat","VERIO_cat"
"836",1.537033,6.985347,5.000468,5.548323,9.978108,8.310588,3.243595,"ID_117","SKYRA","cat","SKYRA_cat"
"837",1.545548,6.975305,5.003364,5.575056,9.975382,8.312532,3.32483,"ID_117","VERIO","cat","VERIO_cat"
"838",1.76007,7.758664,5.693708,6.426825,10.73822,8.28127,3.353519,"ID_58","SKYRA","cat","SKYRA_cat"
"839",1.768203,7.810194,5.737411,6.462853,10.733653,8.319867,3.424929,"ID_58","VERIO","cat","VERIO_cat"
"840",1.499255,6.745553,4.679079,5.345607,10.094244,8.132927,3.249443,"ID_53","SKYRA","cat","SKYRA_cat"
"841",1.501974,6.816067,4.696636,5.339843,10.055833,8.148591,3.28511,"ID_53","VERIO","cat","VERIO_cat"
"842",1.347816,6.456743,4.013787,4.985643,10.368996,7.337329,2.803193,"ID_72","SKYRA","cat","SKYRA_cat"
"843",1.355491,6.542935,4.010856,5.033458,10.351032,7.347839,2.812204,"ID_72","VERIO","cat","VERIO_cat"
"844",1.62934,7.741887,4.808761,6.153426,10.000136,8.899764,3.663754,"ID_3","SKYRA","cat","SKYRA_cat"
"845",1.615486,7.640523,4.90032,6.088536,10.022208,8.791137,3.638958,"ID_3","VERIO","cat","VERIO_cat"
"846",1.341564,6.014072,3.995859,4.946263,9.980439,6.80607,2.563089,"ID_121","SKYRA","cat","SKYRA_cat"
"847",1.342602,6.116393,3.991399,4.975487,9.950513,6.887414,2.583231,"ID_121","VERIO","cat","VERIO_cat"
"848",1.36608,6.496179,4.286949,5.081371,9.881313,7.134655,2.735226,"ID_57","SKYRA","cat","SKYRA_cat"
"849",1.361488,6.461815,4.261389,5.050995,9.853763,7.048653,2.739189,"ID_57","VERIO","cat","VERIO_cat"
"850",1.616575,7.35249,5.41014,5.971946,10.336036,7.686384,2.969595,"ID_68","SKYRA","cat","SKYRA_cat"
"851",1.602545,7.254644,5.338115,5.907191,10.305104,7.76316,2.970102,"ID_68","VERIO","cat","VERIO_cat"
"852",1.563149,7.46608,4.692609,5.935166,10.10105,9.061841,3.592242,"ID_120","SKYRA","cat","SKYRA_cat"
"853",1.569383,7.48218,4.707758,5.976482,10.107452,9.060011,3.587808,"ID_120","VERIO","cat","VERIO_cat"
"854",1.59751,6.959748,5.247242,5.823958,10.294164,7.963819,3.159506,"ID_25","SKYRA","cat","SKYRA_cat"
"855",1.582493,6.880127,5.170478,5.747863,10.280509,8.015033,3.223761,"ID_25","VERIO","cat","VERIO_cat"
"856",1.806251,8.147663,5.232974,6.733036,11.544857,8.910108,3.57242,"ID_8","SKYRA","cat","SKYRA_cat"
"857",1.803413,8.211617,5.23969,6.729284,11.538791,8.975517,3.689556,"ID_8","VERIO","cat","VERIO_cat"
"858",1.524987,7.204348,4.991291,5.591515,9.761155,8.632502,3.41545,"ID_19","SKYRA","cat","SKYRA_cat"
"859",1.515399,7.087047,4.93005,5.546799,9.792718,8.640378,3.530503,"ID_19","VERIO","cat","VERIO_cat"
"860",1.444023,6.458636,4.669149,5.154101,10.097582,7.628527,2.935754,"ID_92","SKYRA","cat","SKYRA_cat"
"861",1.43301,6.394772,4.635772,5.091507,10.08623,7.564759,2.918747,"ID_92","VERIO","cat","VERIO_cat"
"862",1.402854,6.553838,4.402054,5.224811,10.194575,7.538474,2.831495,"ID_15","SKYRA","cat","SKYRA_cat"
"863",1.398743,6.50996,4.366251,5.200918,10.191764,7.57652,2.849369,"ID_15","VERIO","cat","VERIO_cat"
"864",1.561817,7.117368,5.089172,5.750634,10.172714,8.489718,3.264158,"ID_78","SKYRA","cat","SKYRA_cat"
"865",1.553531,7.013659,5.040891,5.705611,10.18003,8.532287,3.073175,"ID_78","VERIO","cat","VERIO_cat"
"866",1.504755,6.759968,4.940253,5.505217,10.186601,8.318415,3.353261,"ID_90","SKYRA","cat","SKYRA_cat"
"867",1.502878,6.872653,4.936926,5.49983,10.140108,8.33331,3.360949,"ID_90","VERIO","cat","VERIO_cat"
"868",1.750136,8.078096,5.483692,6.472017,10.860324,7.634295,3.052657,"ID_51","SKYRA","cat","SKYRA_cat"
"869",1.7547,8.045079,5.47703,6.481983,10.863458,7.626462,2.861677,"ID_51","VERIO","cat","VERIO_cat"
"870",1.698322,7.526118,5.718551,6.200362,10.811515,8.867807,3.511571,"ID_100","SKYRA","cat","SKYRA_cat"
"871",1.705762,7.442308,5.694918,6.227301,10.841651,8.825333,3.293859,"ID_100","VERIO","cat","VERIO_cat"
"872",1.595652,7.552224,4.916698,6.072683,10.004026,8.076243,3.250194,"ID_66","SKYRA","cat","SKYRA_cat"
"873",1.575183,7.45008,4.845548,5.971923,9.999031,7.884591,3.343682,"ID_66","VERIO","cat","VERIO_cat"
